row,date,score,ispartial,code,term
55,2008-08-01,0,False,US-IN-509,n_____s
56,2008-09-01,0,False,US-IN-509,n_____s
57,2008-10-01,0,False,US-IN-509,n_____s
58,2008-11-01,70,False,US-IN-509,n_____s
59,2008-12-01,0,False,US-IN-509,n_____s
60,2009-01-01,0,False,US-IN-509,n_____s
61,2009-02-01,0,False,US-IN-509,n_____s
62,2009-03-01,61,False,US-IN-509,n_____s
63,2009-04-01,0,False,US-IN-509,n_____s
64,2009-05-01,0,False,US-IN-509,n_____s
65,2009-06-01,0,False,US-IN-509,n_____s
66,2009-07-01,0,False,US-IN-509,n_____s
67,2009-08-01,0,False,US-IN-509,n_____s
68,2009-09-01,0,False,US-IN-509,n_____s
69,2009-10-01,0,False,US-IN-509,n_____s
70,2009-11-01,0,False,US-IN-509,n_____s
71,2009-12-01,0,False,US-IN-509,n_____s
72,2010-01-01,0,False,US-IN-509,n_____s
73,2010-02-01,0,False,US-IN-509,n_____s
74,2010-03-01,0,False,US-IN-509,n_____s
75,2010-04-01,0,False,US-IN-509,n_____s
76,2010-05-01,61,False,US-IN-509,n_____s
77,2010-06-01,0,False,US-IN-509,n_____s
78,2010-07-01,0,False,US-IN-509,n_____s
79,2010-08-01,0,False,US-IN-509,n_____s
80,2010-09-01,0,False,US-IN-509,n_____s
81,2010-10-01,0,False,US-IN-509,n_____s
82,2010-11-01,0,False,US-IN-509,n_____s
83,2010-12-01,56,False,US-IN-509,n_____s
84,2011-01-01,0,False,US-IN-509,n_____s
85,2011-02-01,0,False,US-IN-509,n_____s
86,2011-03-01,0,False,US-IN-509,n_____s
87,2011-04-01,0,False,US-IN-509,n_____s
88,2011-05-01,26,False,US-IN-509,n_____s
89,2011-06-01,0,False,US-IN-509,n_____s
90,2011-07-01,0,False,US-IN-509,n_____s
91,2011-08-01,26,False,US-IN-509,n_____s
92,2011-09-01,0,False,US-IN-509,n_____s
93,2011-10-01,0,False,US-IN-509,n_____s
94,2011-11-01,0,False,US-IN-509,n_____s
95,2011-12-01,0,False,US-IN-509,n_____s
96,2012-01-01,42,False,US-IN-509,n_____s
97,2012-02-01,0,False,US-IN-509,n_____s
98,2012-03-01,21,False,US-IN-509,n_____s
99,2012-04-01,0,False,US-IN-509,n_____s
100,2012-05-01,22,False,US-IN-509,n_____s
101,2012-06-01,0,False,US-IN-509,n_____s
102,2012-07-01,0,False,US-IN-509,n_____s
103,2012-08-01,22,False,US-IN-509,n_____s
104,2012-09-01,0,False,US-IN-509,n_____s
105,2012-10-01,19,False,US-IN-509,n_____s
106,2012-11-01,0,False,US-IN-509,n_____s
107,2012-12-01,0,False,US-IN-509,n_____s
108,2013-01-01,0,False,US-IN-509,n_____s
109,2013-02-01,37,False,US-IN-509,n_____s
110,2013-03-01,0,False,US-IN-509,n_____s
111,2013-04-01,0,False,US-IN-509,n_____s
112,2013-05-01,0,False,US-IN-509,n_____s
113,2013-06-01,20,False,US-IN-509,n_____s
114,2013-07-01,18,False,US-IN-509,n_____s
115,2013-08-01,17,False,US-IN-509,n_____s
116,2013-09-01,0,False,US-IN-509,n_____s
117,2013-10-01,0,False,US-IN-509,n_____s
118,2013-11-01,0,False,US-IN-509,n_____s
119,2013-12-01,16,False,US-IN-509,n_____s
120,2014-01-01,0,False,US-IN-509,n_____s
121,2014-02-01,0,False,US-IN-509,n_____s
122,2014-03-01,0,False,US-IN-509,n_____s
123,2014-04-01,0,False,US-IN-509,n_____s
124,2014-05-01,0,False,US-IN-509,n_____s
125,2014-06-01,0,False,US-IN-509,n_____s
126,2014-07-01,0,False,US-IN-509,n_____s
127,2014-08-01,0,False,US-IN-509,n_____s
128,2014-09-01,0,False,US-IN-509,n_____s
129,2014-10-01,0,False,US-IN-509,n_____s
130,2014-11-01,0,False,US-IN-509,n_____s
131,2014-12-01,18,False,US-IN-509,n_____s
132,2015-01-01,17,False,US-IN-509,n_____s
133,2015-02-01,40,False,US-IN-509,n_____s
134,2015-03-01,18,False,US-IN-509,n_____s
135,2015-04-01,18,False,US-IN-509,n_____s
136,2015-05-01,0,False,US-IN-509,n_____s
137,2015-06-01,0,False,US-IN-509,n_____s
138,2015-07-01,17,False,US-IN-509,n_____s
139,2015-08-01,0,False,US-IN-509,n_____s
140,2015-09-01,0,False,US-IN-509,n_____s
141,2015-10-01,14,False,US-IN-509,n_____s
142,2015-11-01,0,False,US-IN-509,n_____s
143,2015-12-01,15,False,US-IN-509,n_____s
144,2016-01-01,12,False,US-IN-509,n_____s
145,2016-02-01,12,False,US-IN-509,n_____s
146,2016-03-01,0,False,US-IN-509,n_____s
147,2016-04-01,0,False,US-IN-509,n_____s
148,2016-05-01,0,False,US-IN-509,n_____s
149,2016-06-01,0,False,US-IN-509,n_____s
150,2016-07-01,13,False,US-IN-509,n_____s
151,2016-08-01,0,False,US-IN-509,n_____s
152,2016-09-01,11,False,US-IN-509,n_____s
153,2016-10-01,11,False,US-IN-509,n_____s
154,2016-11-01,0,False,US-IN-509,n_____s
155,2016-12-01,0,False,US-IN-509,n_____s
156,2017-01-01,10,False,US-IN-509,n_____s
157,2017-02-01,0,False,US-IN-509,n_____s
158,2017-03-01,0,False,US-IN-509,n_____s
159,2017-04-01,0,False,US-IN-509,n_____s
160,2017-05-01,0,False,US-IN-509,n_____s
161,2017-06-01,0,False,US-IN-509,n_____s
162,2017-07-01,35,False,US-IN-509,n_____s
163,2017-08-01,10,False,US-IN-509,n_____s
164,2017-09-01,20,False,US-IN-509,n_____s
165,2017-10-01,0,False,US-IN-509,n_____s
166,2017-11-01,0,False,US-IN-509,n_____s
167,2017-12-01,0,False,US-IN-509,n_____s
168,2018-01-01,9,False,US-IN-509,n_____s
169,2018-02-01,0,False,US-IN-509,n_____s
170,2018-03-01,18,False,US-IN-509,n_____s
171,2018-04-01,0,False,US-IN-509,n_____s
172,2018-05-01,0,False,US-IN-509,n_____s
173,2018-06-01,0,False,US-IN-509,n_____s
174,2018-07-01,0,False,US-IN-509,n_____s
175,2018-08-01,0,False,US-IN-509,n_____s
176,2018-09-01,0,False,US-IN-509,n_____s
177,2018-10-01,9,False,US-IN-509,n_____s
178,2018-11-01,10,False,US-IN-509,n_____s
179,2018-12-01,0,False,US-IN-509,n_____s
180,2019-01-01,0,False,US-IN-509,n_____s
181,2019-02-01,0,False,US-IN-509,n_____s
182,2019-03-01,9,False,US-IN-509,n_____s
183,2019-04-01,0,False,US-IN-509,n_____s
184,2019-05-01,9,False,US-IN-509,n_____s
185,2019-06-01,10,False,US-IN-509,n_____s
186,2019-07-01,0,False,US-IN-509,n_____s
187,2019-08-01,0,False,US-IN-509,n_____s
188,2019-09-01,9,False,US-IN-509,n_____s
189,2019-10-01,17,False,US-IN-509,n_____s
190,2019-11-01,9,False,US-IN-509,n_____s
191,2019-12-01,0,False,US-IN-509,n_____s
192,2020-01-01,23,False,US-IN-509,n_____s
193,2020-02-01,0,False,US-IN-509,n_____s
194,2020-03-01,7,False,US-IN-509,n_____s
195,2020-04-01,0,False,US-IN-509,n_____s
196,2020-05-01,0,False,US-IN-509,n_____s
197,2020-06-01,8,False,US-IN-509,n_____s
198,2020-07-01,0,False,US-IN-509,n_____s
199,2020-08-01,0,False,US-IN-509,n_____s
200,2020-09-01,0,False,US-IN-509,n_____s
201,2020-10-01,9,False,US-IN-509,n_____s
202,2020-11-01,0,False,US-IN-509,n_____s
203,2020-12-01,0,False,US-IN-509,n_____s
204,2021-01-01,0,False,US-IN-509,n_____s
205,2021-02-01,0,False,US-IN-509,n_____s
206,2021-03-01,10,True,US-IN-509,n_____s
0,2004-01-01,100,False,US-IN-527,n_____s
1,2004-02-01,0,False,US-IN-527,n_____s
2,2004-03-01,0,False,US-IN-527,n_____s
3,2004-04-01,0,False,US-IN-527,n_____s
4,2004-05-01,0,False,US-IN-527,n_____s
5,2004-06-01,0,False,US-IN-527,n_____s
6,2004-07-01,0,False,US-IN-527,n_____s
7,2004-08-01,0,False,US-IN-527,n_____s
8,2004-09-01,0,False,US-IN-527,n_____s
9,2004-10-01,0,False,US-IN-527,n_____s
10,2004-11-01,0,False,US-IN-527,n_____s
11,2004-12-01,0,False,US-IN-527,n_____s
12,2005-01-01,0,False,US-IN-527,n_____s
13,2005-02-01,0,False,US-IN-527,n_____s
14,2005-03-01,0,False,US-IN-527,n_____s
15,2005-04-01,61,False,US-IN-527,n_____s
16,2005-05-01,0,False,US-IN-527,n_____s
17,2005-06-01,0,False,US-IN-527,n_____s
18,2005-07-01,0,False,US-IN-527,n_____s
19,2005-08-01,0,False,US-IN-527,n_____s
20,2005-09-01,0,False,US-IN-527,n_____s
21,2005-10-01,0,False,US-IN-527,n_____s
22,2005-11-01,0,False,US-IN-527,n_____s
23,2005-12-01,0,False,US-IN-527,n_____s
24,2006-01-01,0,False,US-IN-527,n_____s
25,2006-02-01,40,False,US-IN-527,n_____s
26,2006-03-01,0,False,US-IN-527,n_____s
27,2006-04-01,39,False,US-IN-527,n_____s
28,2006-05-01,76,False,US-IN-527,n_____s
29,2006-06-01,0,False,US-IN-527,n_____s
30,2006-07-01,0,False,US-IN-527,n_____s
31,2006-08-01,0,False,US-IN-527,n_____s
32,2006-09-01,0,False,US-IN-527,n_____s
33,2006-10-01,0,False,US-IN-527,n_____s
34,2006-11-01,0,False,US-IN-527,n_____s
35,2006-12-01,0,False,US-IN-527,n_____s
36,2007-01-01,0,False,US-IN-527,n_____s
37,2007-02-01,0,False,US-IN-527,n_____s
38,2007-03-01,0,False,US-IN-527,n_____s
39,2007-04-01,0,False,US-IN-527,n_____s
40,2007-05-01,0,False,US-IN-527,n_____s
41,2007-06-01,0,False,US-IN-527,n_____s
42,2007-07-01,28,False,US-IN-527,n_____s
43,2007-08-01,0,False,US-IN-527,n_____s
44,2007-09-01,0,False,US-IN-527,n_____s
45,2007-10-01,0,False,US-IN-527,n_____s
46,2007-11-01,0,False,US-IN-527,n_____s
47,2007-12-01,0,False,US-IN-527,n_____s
48,2008-01-01,0,False,US-IN-527,n_____s
49,2008-02-01,0,False,US-IN-527,n_____s
50,2008-03-01,23,False,US-IN-527,n_____s
51,2008-04-01,0,False,US-IN-527,n_____s
52,2008-05-01,23,False,US-IN-527,n_____s
53,2008-06-01,0,False,US-IN-527,n_____s
54,2008-07-01,0,False,US-IN-527,n_____s
55,2008-08-01,25,False,US-IN-527,n_____s
56,2008-09-01,0,False,US-IN-527,n_____s
57,2008-10-01,0,False,US-IN-527,n_____s
58,2008-11-01,0,False,US-IN-527,n_____s
59,2008-12-01,42,False,US-IN-527,n_____s
60,2009-01-01,0,False,US-IN-527,n_____s
61,2009-02-01,40,False,US-IN-527,n_____s
62,2009-03-01,19,False,US-IN-527,n_____s
63,2009-04-01,0,False,US-IN-527,n_____s
64,2009-05-01,0,False,US-IN-527,n_____s
65,2009-06-01,0,False,US-IN-527,n_____s
66,2009-07-01,0,False,US-IN-527,n_____s
67,2009-08-01,0,False,US-IN-527,n_____s
68,2009-09-01,19,False,US-IN-527,n_____s
69,2009-10-01,18,False,US-IN-527,n_____s
70,2009-11-01,18,False,US-IN-527,n_____s
71,2009-12-01,19,False,US-IN-527,n_____s
72,2010-01-01,0,False,US-IN-527,n_____s
73,2010-02-01,36,False,US-IN-527,n_____s
74,2010-03-01,0,False,US-IN-527,n_____s
75,2010-04-01,53,False,US-IN-527,n_____s
76,2010-05-01,39,False,US-IN-527,n_____s
77,2010-06-01,0,False,US-IN-527,n_____s
78,2010-07-01,22,False,US-IN-527,n_____s
79,2010-08-01,0,False,US-IN-527,n_____s
80,2010-09-01,0,False,US-IN-527,n_____s
81,2010-10-01,35,False,US-IN-527,n_____s
82,2010-11-01,17,False,US-IN-527,n_____s
83,2010-12-01,36,False,US-IN-527,n_____s
84,2011-01-01,0,False,US-IN-527,n_____s
85,2011-02-01,9,False,US-IN-527,n_____s
86,2011-03-01,26,False,US-IN-527,n_____s
87,2011-04-01,9,False,US-IN-527,n_____s
88,2011-05-01,0,False,US-IN-527,n_____s
89,2011-06-01,20,False,US-IN-527,n_____s
90,2011-07-01,10,False,US-IN-527,n_____s
91,2011-08-01,18,False,US-IN-527,n_____s
92,2011-09-01,0,False,US-IN-527,n_____s
93,2011-10-01,24,False,US-IN-527,n_____s
94,2011-11-01,0,False,US-IN-527,n_____s
95,2011-12-01,0,False,US-IN-527,n_____s
96,2012-01-01,22,False,US-IN-527,n_____s
97,2012-02-01,7,False,US-IN-527,n_____s
98,2012-03-01,7,False,US-IN-527,n_____s
99,2012-04-01,8,False,US-IN-527,n_____s
100,2012-05-01,8,False,US-IN-527,n_____s
101,2012-06-01,17,False,US-IN-527,n_____s
102,2012-07-01,15,False,US-IN-527,n_____s
103,2012-08-01,30,False,US-IN-527,n_____s
104,2012-09-01,15,False,US-IN-527,n_____s
105,2012-10-01,21,False,US-IN-527,n_____s
106,2012-11-01,0,False,US-IN-527,n_____s
107,2012-12-01,20,False,US-IN-527,n_____s
108,2013-01-01,6,False,US-IN-527,n_____s
109,2013-02-01,6,False,US-IN-527,n_____s
110,2013-03-01,16,False,US-IN-527,n_____s
111,2013-04-01,10,False,US-IN-527,n_____s
112,2013-05-01,19,False,US-IN-527,n_____s
113,2013-06-01,0,False,US-IN-527,n_____s
114,2013-07-01,0,False,US-IN-527,n_____s
115,2013-08-01,11,False,US-IN-527,n_____s
116,2013-09-01,11,False,US-IN-527,n_____s
117,2013-10-01,16,False,US-IN-527,n_____s
118,2013-11-01,5,False,US-IN-527,n_____s
119,2013-12-01,16,False,US-IN-527,n_____s
120,2014-01-01,5,False,US-IN-527,n_____s
121,2014-02-01,0,False,US-IN-527,n_____s
122,2014-03-01,26,False,US-IN-527,n_____s
123,2014-04-01,0,False,US-IN-527,n_____s
124,2014-05-01,12,False,US-IN-527,n_____s
125,2014-06-01,14,False,US-IN-527,n_____s
126,2014-07-01,27,False,US-IN-527,n_____s
127,2014-08-01,19,False,US-IN-527,n_____s
128,2014-09-01,30,False,US-IN-527,n_____s
129,2014-10-01,0,False,US-IN-527,n_____s
130,2014-11-01,6,False,US-IN-527,n_____s
131,2014-12-01,12,False,US-IN-527,n_____s
132,2015-01-01,13,False,US-IN-527,n_____s
133,2015-02-01,7,False,US-IN-527,n_____s
134,2015-03-01,7,False,US-IN-527,n_____s
135,2015-04-01,7,False,US-IN-527,n_____s
136,2015-05-01,29,False,US-IN-527,n_____s
137,2015-06-01,24,False,US-IN-527,n_____s
138,2015-07-01,0,False,US-IN-527,n_____s
139,2015-08-01,0,False,US-IN-527,n_____s
140,2015-09-01,6,False,US-IN-527,n_____s
141,2015-10-01,7,False,US-IN-527,n_____s
142,2015-11-01,19,False,US-IN-527,n_____s
143,2015-12-01,18,False,US-IN-527,n_____s
144,2016-01-01,16,False,US-IN-527,n_____s
145,2016-02-01,16,False,US-IN-527,n_____s
146,2016-03-01,19,False,US-IN-527,n_____s
147,2016-04-01,7,False,US-IN-527,n_____s
148,2016-05-01,4,False,US-IN-527,n_____s
149,2016-06-01,12,False,US-IN-527,n_____s
150,2016-07-01,4,False,US-IN-527,n_____s
151,2016-08-01,15,False,US-IN-527,n_____s
152,2016-09-01,18,False,US-IN-527,n_____s
153,2016-10-01,11,False,US-IN-527,n_____s
154,2016-11-01,11,False,US-IN-527,n_____s
155,2016-12-01,0,False,US-IN-527,n_____s
156,2017-01-01,13,False,US-IN-527,n_____s
157,2017-02-01,0,False,US-IN-527,n_____s
158,2017-03-01,10,False,US-IN-527,n_____s
159,2017-04-01,0,False,US-IN-527,n_____s
160,2017-05-01,3,False,US-IN-527,n_____s
161,2017-06-01,4,False,US-IN-527,n_____s
162,2017-07-01,4,False,US-IN-527,n_____s
163,2017-08-01,10,False,US-IN-527,n_____s
164,2017-09-01,10,False,US-IN-527,n_____s
165,2017-10-01,17,False,US-IN-527,n_____s
166,2017-11-01,10,False,US-IN-527,n_____s
167,2017-12-01,14,False,US-IN-527,n_____s
168,2018-01-01,3,False,US-IN-527,n_____s
169,2018-02-01,3,False,US-IN-527,n_____s
170,2018-03-01,10,False,US-IN-527,n_____s
171,2018-04-01,10,False,US-IN-527,n_____s
172,2018-05-01,7,False,US-IN-527,n_____s
173,2018-06-01,4,False,US-IN-527,n_____s
174,2018-07-01,4,False,US-IN-527,n_____s
175,2018-08-01,3,False,US-IN-527,n_____s
176,2018-09-01,13,False,US-IN-527,n_____s
177,2018-10-01,7,False,US-IN-527,n_____s
178,2018-11-01,7,False,US-IN-527,n_____s
179,2018-12-01,10,False,US-IN-527,n_____s
180,2019-01-01,10,False,US-IN-527,n_____s
181,2019-02-01,0,False,US-IN-527,n_____s
182,2019-03-01,10,False,US-IN-527,n_____s
183,2019-04-01,7,False,US-IN-527,n_____s
184,2019-05-01,10,False,US-IN-527,n_____s
185,2019-06-01,7,False,US-IN-527,n_____s
186,2019-07-01,7,False,US-IN-527,n_____s
187,2019-08-01,12,False,US-IN-527,n_____s
188,2019-09-01,9,False,US-IN-527,n_____s
189,2019-10-01,12,False,US-IN-527,n_____s
190,2019-11-01,0,False,US-IN-527,n_____s
191,2019-12-01,6,False,US-IN-527,n_____s
192,2020-01-01,11,False,US-IN-527,n_____s
193,2020-02-01,6,False,US-IN-527,n_____s
194,2020-03-01,0,False,US-IN-527,n_____s
195,2020-04-01,8,False,US-IN-527,n_____s
196,2020-05-01,3,False,US-IN-527,n_____s
197,2020-06-01,14,False,US-IN-527,n_____s
198,2020-07-01,3,False,US-IN-527,n_____s
199,2020-08-01,0,False,US-IN-527,n_____s
200,2020-09-01,3,False,US-IN-527,n_____s
201,2020-10-01,6,False,US-IN-527,n_____s
202,2020-11-01,3,False,US-IN-527,n_____s
203,2020-12-01,0,False,US-IN-527,n_____s
204,2021-01-01,0,False,US-IN-527,n_____s
205,2021-02-01,10,False,US-IN-527,n_____s
206,2021-03-01,3,True,US-IN-527,n_____s
0,2004-01-01,0,False,US-KY-529,n_____s
1,2004-02-01,0,False,US-KY-529,n_____s
2,2004-03-01,0,False,US-KY-529,n_____s
3,2004-04-01,0,False,US-KY-529,n_____s
4,2004-05-01,0,False,US-KY-529,n_____s
5,2004-06-01,0,False,US-KY-529,n_____s
6,2004-07-01,0,False,US-KY-529,n_____s
7,2004-08-01,0,False,US-KY-529,n_____s
8,2004-09-01,0,False,US-KY-529,n_____s
9,2004-10-01,0,False,US-KY-529,n_____s
10,2004-11-01,0,False,US-KY-529,n_____s
11,2004-12-01,0,False,US-KY-529,n_____s
12,2005-01-01,0,False,US-KY-529,n_____s
13,2005-02-01,0,False,US-KY-529,n_____s
14,2005-03-01,0,False,US-KY-529,n_____s
15,2005-04-01,0,False,US-KY-529,n_____s
16,2005-05-01,0,False,US-KY-529,n_____s
17,2005-06-01,0,False,US-KY-529,n_____s
18,2005-07-01,0,False,US-KY-529,n_____s
19,2005-08-01,0,False,US-KY-529,n_____s
20,2005-09-01,100,False,US-KY-529,n_____s
21,2005-10-01,0,False,US-KY-529,n_____s
22,2005-11-01,49,False,US-KY-529,n_____s
23,2005-12-01,97,False,US-KY-529,n_____s
24,2006-01-01,43,False,US-KY-529,n_____s
25,2006-02-01,44,False,US-KY-529,n_____s
26,2006-03-01,0,False,US-KY-529,n_____s
27,2006-04-01,0,False,US-KY-529,n_____s
28,2006-05-01,0,False,US-KY-529,n_____s
29,2006-06-01,0,False,US-KY-529,n_____s
30,2006-07-01,29,False,US-KY-529,n_____s
31,2006-08-01,0,False,US-KY-529,n_____s
32,2006-09-01,13,False,US-KY-529,n_____s
33,2006-10-01,0,False,US-KY-529,n_____s
34,2006-11-01,34,False,US-KY-529,n_____s
35,2006-12-01,0,False,US-KY-529,n_____s
36,2007-01-01,0,False,US-KY-529,n_____s
37,2007-02-01,10,False,US-KY-529,n_____s
38,2007-03-01,18,False,US-KY-529,n_____s
39,2007-04-01,0,False,US-KY-529,n_____s
40,2007-05-01,9,False,US-KY-529,n_____s
41,2007-06-01,0,False,US-KY-529,n_____s
42,2007-07-01,17,False,US-KY-529,n_____s
43,2007-08-01,8,False,US-KY-529,n_____s
44,2007-09-01,0,False,US-KY-529,n_____s
45,2007-10-01,7,False,US-KY-529,n_____s
46,2007-11-01,13,False,US-KY-529,n_____s
47,2007-12-01,7,False,US-KY-529,n_____s
48,2008-01-01,0,False,US-KY-529,n_____s
49,2008-02-01,21,False,US-KY-529,n_____s
50,2008-03-01,22,False,US-KY-529,n_____s
51,2008-04-01,11,False,US-KY-529,n_____s
52,2008-05-01,12,False,US-KY-529,n_____s
53,2008-06-01,12,False,US-KY-529,n_____s
54,2008-07-01,0,False,US-KY-529,n_____s
55,2008-08-01,0,False,US-KY-529,n_____s
56,2008-09-01,0,False,US-KY-529,n_____s
57,2008-10-01,19,False,US-KY-529,n_____s
58,2008-11-01,0,False,US-KY-529,n_____s
59,2008-12-01,19,False,US-KY-529,n_____s
60,2009-01-01,9,False,US-KY-529,n_____s
61,2009-02-01,0,False,US-KY-529,n_____s
62,2009-03-01,0,False,US-KY-529,n_____s
63,2009-04-01,0,False,US-KY-529,n_____s
64,2009-05-01,0,False,US-KY-529,n_____s
65,2009-06-01,9,False,US-KY-529,n_____s
66,2009-07-01,0,False,US-KY-529,n_____s
67,2009-08-01,8,False,US-KY-529,n_____s
68,2009-09-01,0,False,US-KY-529,n_____s
69,2009-10-01,0,False,US-KY-529,n_____s
70,2009-11-01,7,False,US-KY-529,n_____s
71,2009-12-01,14,False,US-KY-529,n_____s
72,2010-01-01,0,False,US-KY-529,n_____s
73,2010-02-01,7,False,US-KY-529,n_____s
74,2010-03-01,0,False,US-KY-529,n_____s
75,2010-04-01,7,False,US-KY-529,n_____s
76,2010-05-01,0,False,US-KY-529,n_____s
77,2010-06-01,7,False,US-KY-529,n_____s
78,2010-07-01,7,False,US-KY-529,n_____s
79,2010-08-01,0,False,US-KY-529,n_____s
80,2010-09-01,0,False,US-KY-529,n_____s
81,2010-10-01,6,False,US-KY-529,n_____s
82,2010-11-01,6,False,US-KY-529,n_____s
83,2010-12-01,0,False,US-KY-529,n_____s
84,2011-01-01,0,False,US-KY-529,n_____s
85,2011-02-01,0,False,US-KY-529,n_____s
86,2011-03-01,6,False,US-KY-529,n_____s
87,2011-04-01,0,False,US-KY-529,n_____s
88,2011-05-01,0,False,US-KY-529,n_____s
89,2011-06-01,6,False,US-KY-529,n_____s
90,2011-07-01,6,False,US-KY-529,n_____s
91,2011-08-01,6,False,US-KY-529,n_____s
92,2011-09-01,0,False,US-KY-529,n_____s
93,2011-10-01,10,False,US-KY-529,n_____s
94,2011-11-01,5,False,US-KY-529,n_____s
95,2011-12-01,5,False,US-KY-529,n_____s
96,2012-01-01,0,False,US-KY-529,n_____s
97,2012-02-01,8,False,US-KY-529,n_____s
98,2012-03-01,4,False,US-KY-529,n_____s
99,2012-04-01,5,False,US-KY-529,n_____s
100,2012-05-01,11,False,US-KY-529,n_____s
101,2012-06-01,12,False,US-KY-529,n_____s
102,2012-07-01,0,False,US-KY-529,n_____s
103,2012-08-01,0,False,US-KY-529,n_____s
104,2012-09-01,18,False,US-KY-529,n_____s
105,2012-10-01,6,False,US-KY-529,n_____s
106,2012-11-01,6,False,US-KY-529,n_____s
107,2012-12-01,4,False,US-KY-529,n_____s
108,2013-01-01,4,False,US-KY-529,n_____s
109,2013-02-01,0,False,US-KY-529,n_____s
110,2013-03-01,7,False,US-KY-529,n_____s
111,2013-04-01,7,False,US-KY-529,n_____s
112,2013-05-01,7,False,US-KY-529,n_____s
113,2013-06-01,0,False,US-KY-529,n_____s
114,2013-07-01,4,False,US-KY-529,n_____s
115,2013-08-01,3,False,US-KY-529,n_____s
116,2013-09-01,0,False,US-KY-529,n_____s
117,2013-10-01,4,False,US-KY-529,n_____s
118,2013-11-01,7,False,US-KY-529,n_____s
119,2013-12-01,0,False,US-KY-529,n_____s
120,2014-01-01,0,False,US-KY-529,n_____s
121,2014-02-01,0,False,US-KY-529,n_____s
122,2014-03-01,3,False,US-KY-529,n_____s
123,2014-04-01,4,False,US-KY-529,n_____s
124,2014-05-01,4,False,US-KY-529,n_____s
125,2014-06-01,0,False,US-KY-529,n_____s
126,2014-07-01,8,False,US-KY-529,n_____s
127,2014-08-01,5,False,US-KY-529,n_____s
128,2014-09-01,3,False,US-KY-529,n_____s
129,2014-10-01,5,False,US-KY-529,n_____s
130,2014-11-01,3,False,US-KY-529,n_____s
131,2014-12-01,5,False,US-KY-529,n_____s
132,2015-01-01,7,False,US-KY-529,n_____s
133,2015-02-01,3,False,US-KY-529,n_____s
134,2015-03-01,0,False,US-KY-529,n_____s
135,2015-04-01,5,False,US-KY-529,n_____s
136,2015-05-01,2,False,US-KY-529,n_____s
137,2015-06-01,8,False,US-KY-529,n_____s
138,2015-07-01,8,False,US-KY-529,n_____s
139,2015-08-01,0,False,US-KY-529,n_____s
140,2015-09-01,11,False,US-KY-529,n_____s
141,2015-10-01,4,False,US-KY-529,n_____s
142,2015-11-01,8,False,US-KY-529,n_____s
143,2015-12-01,4,False,US-KY-529,n_____s
144,2016-01-01,5,False,US-KY-529,n_____s
145,2016-02-01,3,False,US-KY-529,n_____s
146,2016-03-01,5,False,US-KY-529,n_____s
147,2016-04-01,3,False,US-KY-529,n_____s
148,2016-05-01,0,False,US-KY-529,n_____s
149,2016-06-01,10,False,US-KY-529,n_____s
150,2016-07-01,7,False,US-KY-529,n_____s
151,2016-08-01,5,False,US-KY-529,n_____s
152,2016-09-01,10,False,US-KY-529,n_____s
153,2016-10-01,5,False,US-KY-529,n_____s
154,2016-11-01,2,False,US-KY-529,n_____s
155,2016-12-01,9,False,US-KY-529,n_____s
156,2017-01-01,9,False,US-KY-529,n_____s
157,2017-02-01,9,False,US-KY-529,n_____s
158,2017-03-01,4,False,US-KY-529,n_____s
159,2017-04-01,2,False,US-KY-529,n_____s
160,2017-05-01,0,False,US-KY-529,n_____s
161,2017-06-01,2,False,US-KY-529,n_____s
162,2017-07-01,7,False,US-KY-529,n_____s
163,2017-08-01,6,False,US-KY-529,n_____s
164,2017-09-01,9,False,US-KY-529,n_____s
165,2017-10-01,4,False,US-KY-529,n_____s
166,2017-11-01,0,False,US-KY-529,n_____s
167,2017-12-01,4,False,US-KY-529,n_____s
168,2018-01-01,12,False,US-KY-529,n_____s
169,2018-02-01,6,False,US-KY-529,n_____s
170,2018-03-01,4,False,US-KY-529,n_____s
171,2018-04-01,6,False,US-KY-529,n_____s
172,2018-05-01,6,False,US-KY-529,n_____s
173,2018-06-01,4,False,US-KY-529,n_____s
174,2018-07-01,4,False,US-KY-529,n_____s
175,2018-08-01,2,False,US-KY-529,n_____s
176,2018-09-01,0,False,US-KY-529,n_____s
177,2018-10-01,6,False,US-KY-529,n_____s
178,2018-11-01,2,False,US-KY-529,n_____s
179,2018-12-01,0,False,US-KY-529,n_____s
180,2019-01-01,2,False,US-KY-529,n_____s
181,2019-02-01,8,False,US-KY-529,n_____s
182,2019-03-01,4,False,US-KY-529,n_____s
183,2019-04-01,2,False,US-KY-529,n_____s
184,2019-05-01,4,False,US-KY-529,n_____s
185,2019-06-01,4,False,US-KY-529,n_____s
186,2019-07-01,0,False,US-KY-529,n_____s
187,2019-08-01,2,False,US-KY-529,n_____s
188,2019-09-01,4,False,US-KY-529,n_____s
189,2019-10-01,3,False,US-KY-529,n_____s
190,2019-11-01,2,False,US-KY-529,n_____s
191,2019-12-01,5,False,US-KY-529,n_____s
192,2020-01-01,5,False,US-KY-529,n_____s
193,2020-02-01,2,False,US-KY-529,n_____s
194,2020-03-01,3,False,US-KY-529,n_____s
195,2020-04-01,1,False,US-KY-529,n_____s
196,2020-05-01,7,False,US-KY-529,n_____s
197,2020-06-01,2,False,US-KY-529,n_____s
198,2020-07-01,7,False,US-KY-529,n_____s
199,2020-08-01,3,False,US-KY-529,n_____s
